CPH-L-123. Counties Ranked by Median Household Income Within the United States and Within the State: 1989




-----------------------------------------------------------
                                        Median,Rank,Rank
"Watonwan County, MN","$22,496",1627,53
"Wilkin County, MN","$23,081",1489,46
"Winona County, MN","$25,937",927,24
"Wright County, MN","$33,456",242,9
"Yellow Medicine County, MN","$21,537",1895,68
"Adams County, MS","$17,214",2814,47
"Alcorn County, MS","$18,538",2585,26
"Amite County, MS","$15,669",2969,59
"Attala County, MS","$15,380",2994,62
"Benton County, MS","$15,794",2957,58
"Bolivar County, MS","$14,020",3068,71
"Calhoun County, MS","$18,182",2656,36
"Carroll County, MS","$16,639",2882,50
"Chickasaw County, MS","$18,259",2642,32
"Choctaw County, MS","$17,313",2791,46
"Claiborne County, MS","$12,876",3108,77
"Clarke County, MS","$19,055",2490,23
"Clay County, MS","$18,337",2627,30
"Coahoma County, MS","$13,780",3080,72
"Copiah County, MS","$16,583",2887,51
"Covington County, MS","$17,589",2752,42
"DeSoto County, MS","$31,756",318,1
"Forrest County, MS","$17,986",2689,38
"Franklin County, MS","$14,341",3054,66
"George County, MS","$18,397",2613,29
"Greene County, MS","$17,958",2692,39
"Grenada County, MS","$19,955",2303,19
"Hancock County, MS","$20,720",2120,14
"Harrison County, MS","$22,157",1725,11
"Hinds County, MS","$24,676",1163,5
"Holmes County, MS","$9,809",3139,82
"Humphreys County, MS","$12,696",3114,78
"Issaquena County, MS","$13,005",3105,76
"Itawamba County, MS","$20,770",2100,13
"Jackson County, MS","$26,444",852,3
"Jasper County, MS","$16,130",2929,53
"Jefferson County, MS","$10,267",3136,81
"Jefferson Davis County, MS","$15,442",2988,60
"Jones County, MS","$19,239",2450,21
"Kemper County, MS","$14,315",3056,67
"Lafayette County, MS","$18,186",2655,35
"Lamar County, MS","$23,263",1458,7
"Lauderdale County, MS","$20,414",2186,15
"Lawrence County, MS","$17,519",2760,43
"Leake County, MS","$15,975",2945,56
"Lee County, MS","$24,647",1177,6
"Leflore County, MS","$15,219",3005,63
"Lincoln County, MS","$18,193",2654,34
"Lowndes County, MS","$22,985",1516,8
"Madison County, MS","$25,887",935,4
"Marion County, MS","$16,084",2934,55
"Marshall County, MS","$18,492",2591,28
"Monroe County, MS","$20,047",2283,18
"Montgomery County, MS","$15,396",2991,61
"Neshoba County, MS","$18,237",2647,33
"Newton County, MS","$19,302",2440,20
"Noxubee County, MS","$14,205",3059,69
"Oktibbeha County, MS","$18,507",2590,27
"Panola County, MS","$17,686",2738,41
"Pearl River County, MS","$20,133",2260,17
"Perry County, MS","$16,230",2921,52
"Pike County, MS","$15,149",3010,64
"Pontotoc County, MS","$20,223",2239,16
"Prentiss County, MS","$17,736",2730,40
"Quitman County, MS","$13,730",3083,73
"Rankin County, MS","$31,668",320,2
"Scott County, MS","$17,040",2838,49
"Sharkey County, MS","$13,304",3097,75
"Simpson County, MS","$19,053",2492,24
"Smith County, MS","$19,111",2481,22
"Stone County, MS","$19,045",2494,25
"Sunflower County, MS","$14,431",3053,65
"Tallahatchie County, MS","$13,593",3090,74
"Tate County, MS","$22,207",1713,10
"Tippah County, MS","$17,991",2688,37
"Tishomingo County, MS","$17,500",2765,44
"Tunica County, MS","$10,965",3134,80
"Union County, MS","$21,128",2013,12
"Walthall County, MS","$14,135",3062,70
"Warren County, MS","$22,804",1552,9
"Washington County, MS","$17,492",2769,45
"Wayne County, MS","$16,095",2930,54
"Webster County, MS","$17,094",2829,48
"Wilkinson County, MS","$11,910",3127,79
"Winston County, MS","$18,320",2629,31
"Yalobusha County, MS","$15,885",2951,57
"Yazoo County, MS","$14,234",3058,68
"Adair County, MO","$17,285",2800,86
"Andrew County, MO","$26,103",898,16
"Atchison County, MO","$20,126",2265,55
"Audrain County, MO","$23,424",1416,24
"Barry County, MO","$19,169",2468,67
"Barton County, MO","$19,951",2305,58
"Bates County, MO","$20,085",2274,57
"Benton County, MO","$16,925",2852,92
"Bollinger County, MO","$19,430",2403,66
"Boone County, MO","$25,647",986,18
"Buchanan County, MO","$23,019",1504,26
"Butler County, MO","$16,285",2919,100
"Caldwell County, MO","$19,448",2399,65
"Callaway County, MO","$26,663",823,14
"Camden County, MO","$22,564",1617,29
"Cape Girardeau County, MO","$24,510",1204,21
"Carroll County, MO","$19,697",2355,61
"Carter County, MO","$15,357",2997,109
"Cass County, MO","$31,373",343,6
"Cedar County, MO","$16,939",2850,91
"Chariton County, MO","$20,829",2089,46
"Christian County, MO","$25,995",919,17
"Clark County, MO","$19,674",2360,62
"Clay County, MO","$34,370",221,4
"Clinton County, MO","$26,306",871,15
"Cole County, MO","$30,362",432,7
"Cooper County, MO","$22,785",1559,27
"Crawford County, MO","$19,711",2350,60
"Dade County, MO","$18,724",2551,72
"Dallas County, MO","$16,673",2878,95
"Daviess County, MO","$18,351",2622,75
"DeKalb County, MO","$22,771",1565,28
"Dent County, MO","$16,594",2885,97
"Douglas County, MO","$16,187",2926,101
"Dunklin County, MO","$15,388",2992,108
"Franklin County, MO","$28,622",584,9
"Gasconade County, MO","$22,328",1678,30
"Gentry County, MO","$17,594",2751,79
"Greene County, MO","$24,285",1256,22
"Grundy County, MO","$18,084",2670,78
"Harrison County, MO","$17,460",2775,81
"Henry County, MO","$18,476",2595,74
"Hickory County, MO","$16,010",2943,103
"Holt County, MO","$18,729",2550,71
"Howard County, MO","$21,378",1949,41
"Howell County, MO","$16,564",2889,98
"Iron County, MO","$17,303",2797,84
"Jackson County, MO","$27,853",665,11
"Jasper County, MO","$20,924",2064,44
"Jefferson County, MO","$32,281",288,5
"Johnson County, MO","$23,044",1498,25
"Knox County, MO","$17,293",2798,85
"Laclede County, MO","$20,122",2266,56
"Lafayette County, MO","$24,669",1167,20
"Lawrence County, MO","$20,643",2138,49
"Lewis County, MO","$20,575",2155,50
"Lincoln County, MO","$28,054",644,10
"Linn County, MO","$17,367",2784,82
"Livingston County, MO","$21,647",1861,37
"McDonald County, MO","$17,312",2793,83
"Macon County, MO","$20,271",2225,53
"Madison County, MO","$17,100",2828,89
"Maries County, MO","$19,041",2497,69
"Marion County, MO","$21,420",1932,40
"Mercer County, MO","$16,629",2883,96
"Miller County, MO","$18,985",2513,70
"Mississippi County, MO","$16,159",2927,102
"Moniteau County, MO","$22,110",1743,32
"Monroe County, MO","$19,804",2335,59
"Montgomery County, MO","$21,726",1836,35
"Morgan County, MO","$19,158",2472,68
"New Madrid County, MO","$17,491",2770,80
"Newton County, MO","$22,263",1695,31
"Nodaway County, MO","$20,347",2211,52
"Oregon County, MO","$13,705",3085,115
"Osage County, MO","$24,983",1118,19
"Ozark County, MO","$16,417",2905,99
"Pemiscot County, MO","$13,911",3072,112
"Perry County, MO","$23,803",1336,23
"Pettis County, MO","$22,101",1747,33
"Phelps County, MO","$20,885",2078,45
"Pike County, MO","$21,178",1997,42
"Platte County, MO","$38,173",126,2
"Polk County, MO","$18,672",2563,73
"Pulaski County, MO","$21,559",1883,38
"Putnam County, MO","$15,549",2983,107
"Ralls County, MO","$22,070",1755,34
"Randolph County, MO","$21,425",1931,39
"Ray County, MO","$27,124",764,12
"Reynolds County, MO","$17,008",2841,90
"Ripley County, MO","$13,740",3082,114
"St. Charles County, MO","$40,307",99,1
"St. Clair County, MO","$17,265",2804,87
"Ste. Genevieve County, MO","$26,712",816,13
"St. Francois County, MO","$20,745",2111,48
"St. Louis County, MO","$38,127",127,3
"Saline County, MO","$21,685",1849,36
"Schuyler County, MO","$16,729",2874,94
"Scotland County, MO","$15,944",2947,104
"Scott County, MO","$20,764",2101,47
"Shannon County, MO","$14,910",3027,110
"Shelby County, MO","$18,316",2630,76
"Stoddard County, MO","$18,259",2643,77
"Stone County, MO","$21,049",2030,43
"Sullivan County, MO","$15,826",2955,105
"Taney County, MO","$20,260",2230,54
"Texas County, MO","$16,757",2871,93
"Vernon County, MO","$19,641",2364,63
"Warren County, MO","$28,944",558,8
"Washington County, MO","$17,117",2825,88
"Wayne County, MO","$13,815",3078,113
"Webster County, MO","$20,525",2165,51
"Worth County, MO","$14,568",3044,111
"Wright County, MO","$15,770",2962,106
"St. Louis city, MO","$19,458",2396,64
"Beaverhead County, MT","$20,925",2063,33
"Big Horn County, MT","$19,101",2484,44
"Blaine County, MT","$18,512",2589,49
"Broadwater County, MT","$20,257",2231,39
"Carbon County, MT","$19,042",2495,45
"Carter County, MT","$16,458",2900,57
"Cascade County, MT","$23,700",1359,10
"Chouteau County, MT","$22,362",1667,20
"Custer County, MT","$21,348",1956,29
"Daniels County, MT","$21,433",1928,27
"Dawson County, MT","$23,414",1419,13
"Deer Lodge County, MT","$20,281",2221,38
"Fallon County, MT","$23,162",1472,17
"Fergus County, MT","$21,398",1942,28
"Flathead County, MT","$24,145",1279,9
"Gallatin County, MT","$23,345",1437,15
"Garfield County, MT","$17,201",2818,53
"Glacier County, MT","$18,598",2576,48
"Golden Valley County, MT","$18,062",2679,52
"Granite County, MT","$18,278",2636,50
"Hill County, MT","$25,467",1022,6
"Jefferson County, MT","$31,400",340,1
"Judith Basin County, MT","$22,578",1613,19
"Lake County, MT","$19,755",2344,40
"Lewis and Clark County, MT","$26,409",857,4
"Liberty County, MT","$24,969",1122,8
"Lincoln County, MT","$20,898",2074,34
"McCone County, MT","$20,487",2172,37
"Madison County, MT","$22,066",1758,24
"Meagher County, MT","$18,936",2523,46
"Mineral County, MT","$20,938",2055,32
"Missoula County, MT","$23,388",1428,14
"Musselshell County, MT","$16,661",2879,56
"Park County, MT","$22,658",1592,18
"Petroleum County, MT","$19,219",2456,43
"Phillips County, MT","$22,245",1705,22
"Pondera County, MT","$23,533",1393,12
"Powder River County, MT","$22,354",1669,21
"Powell County, MT","$21,621",1870,26
"Prairie County, MT","$16,694",2877,55
"Ravalli County, MT","$21,113",2014,31
"Richland County, MT","$23,264",1457,16
"Roosevelt County, MT","$19,445",2400,41
"Rosebud County, MT","$27,192",758,3
"Sanders County, MT","$18,616",2570,47
"Sheridan County, MT","$20,728",2118,36
"Silver Bow County, MT","$21,216",1984,30
"Stillwater County, MT","$23,582",1386,11
"Sweet Grass County, MT","$20,867",2081,35
"Teton County, MT","$22,072",1754,23
"Toole County, MT","$25,108",1098,7
"Treasure County, MT","$18,152",2663,51
"Valley County, MT","$21,781",1822,25
"Wheatland County, MT","$16,946",2849,54
"Wibaux County, MT","$19,375",2426,42
"Yellowstone County, MT","$25,942",925,5
"Yellowstone National Park, MT","$31,250",355,2
"Adams County, NE","$24,399",1231,22
"Antelope County, NE","$18,447",2605,79
"Arthur County, NE","$19,038",2499,71
"Banner County, NE","$22,176",1720,40
"Blaine County, NE","$19,716",2348,65
"Boone County, NE","$21,653",1860,44
"Box Butte County, NE","$26,493",847,9
"Boyd County, NE","$16,329",2910,93
"Brown County, NE","$17,067",2834,91
"Buffalo County, NE","$23,999",1302,24
"Burt County, NE","$21,061",2025,52
"Butler County, NE","$23,267",1456,26
"Cass County, NE","$28,490",599,5
"Cedar County, NE","$21,014",2036,53
"Chase County, NE","$21,488",1910,46
"Cherry County, NE","$18,962",2520,73
"Cheyenne County, NE","$23,400",1425,25
"Clay County, NE","$22,949",1524,31
"Colfax County, NE","$22,140",1734,41
"Cuming County, NE","$21,623",1868,45
"Custer County, NE","$21,440",1926,47
"Dakota County, NE","$25,397",1038,17
"Dawes County, NE","$17,784",2723,86
"Dawson County, NE","$22,420",1649,36
"Deuel County, NE","$21,272",1972,49
"Dixon County, NE","$20,047",2284,62
"Dodge County, NE","$24,817",1142,19
"Douglas County, NE","$29,857",479,2
"Dundy County, NE","$21,271",1973,50
"Fillmore County, NE","$23,219",1465,28
"Franklin County, NE","$20,553",2159,56
"Frontier County, NE","$20,364",2205,58
"Furnas County, NE","$17,949",2694,83
"Gage County, NE","$22,876",1540,33
"Garden County, NE","$18,614",2573,76
"Garfield County, NE","$17,308",2795,88
"Gosper County, NE","$25,669",983,15
"Grant County, NE","$19,063",2489,70
"Greeley County, NE","$18,248",2645,82
"Hall County, NE","$25,546",1009,16
"Hamilton County, NE","$25,026",1115,18
"Harlan County, NE","$18,478",2593,78
"Hayes County, NE","$20,531",2163,57
"Hitchcock County, NE","$19,735",2346,64
"Holt County, NE","$20,059",2279,61
"Hooker County, NE","$18,682",2560,75
"Howard County, NE","$21,688",1848,43
"Jefferson County, NE","$21,740",1833,42
"Johnson County, NE","$19,925",2314,63
"Kearney County, NE","$27,207",754,6
"Keith County, NE","$22,909",1533,32
"Keya Paha County, NE","$17,202",2816,90
"Kimball County, NE","$23,232",1463,27
"Knox County, NE","$17,877",2707,85
"Lancaster County, NE","$28,909",560,4
"Lincoln County, NE","$25,915",930,13
"Logan County, NE","$21,250",1977,51
"Loup County, NE","$17,933",2699,84
"McPherson County, NE","$17,500",2766,87
"Madison County, NE","$24,461",1212,20
"Merrick County, NE","$22,518",1623,35
"Morrill County, NE","$19,398",2417,67
"Nance County, NE","$20,742",2114,55
"Nemaha County, NE","$22,383",1661,37
"Nuckolls County, NE","$20,250",2233,60
"Otoe County, NE","$23,189",1468,29
"Pawnee County, NE","$18,286",2635,81
"Perkins County, NE","$23,132",1477,30
"Phelps County, NE","$26,693",819,8
"Pierce County, NE","$22,293",1690,39
"Platte County, NE","$26,123",894,10
"Polk County, NE","$25,959",923,12
"Red Willow County, NE","$22,336",1673,38
"Richardson County, NE","$19,521",2381,66
"Rock County, NE","$18,974",2516,72
"Saline County, NE","$24,455",1214,21
"Sarpy County, NE","$35,575",192,1
"Saunders County, NE","$26,058",907,11
"Scotts Bluff County, NE","$21,369",1952,48
"Seward County, NE","$27,200",756,7
"Sheridan County, NE","$19,237",2451,68
"Sherman County, NE","$17,025",2839,92
"Sioux County, NE","$18,810",2538,74
"Stanton County, NE","$24,375",1240,23
"Thayer County, NE","$20,298",2217,59
"Thomas County, NE","$17,273",2802,89
"Thurston County, NE","$18,588",2579,77
"Valley County, NE","$19,201",2461,69
"Washington County, NE","$29,805",482,3
"Wayne County, NE","$20,956",2050,54
"Webster County, NE","$18,349",2624,80
"Wheeler County, NE","$22,604",1606,34
"York County, NE","$25,722",972,14
"Churchill County, NV","$29,007",554,11
"Clark County, NV","$30,746",396,9
"Douglas County, NV","$35,209",200,1
"Elko County, NV","$33,715",235,3
"Esmeralda County, NV","$25,577",1001,15
"Eureka County, NV","$31,047",370,8
"Humboldt County, NV","$33,269",248,4
"Lander County, NV","$33,988",228,2
"Lincoln County, NV","$20,872",2080,17
"Lyon County, NV","$25,065",1105,16
"Mineral County, NV","$26,278",876,14
"Nye County, NV","$30,211",446,10
"Pershing County, NV","$27,519",705,12
"Storey County, NV","$32,457",278,5
"Washoe County, NV","$31,891",307,6
"White Pine County, NV","$27,427",724,13
"Carson City, NV","$31,570",329,7
"Belknap County, NH","$31,474",336,6
"Carroll County, NH","$28,145",639,9
"Cheshire County, NH","$31,648",322,5
"Coos County, NH","$25,897",933,10
"Grafton County, NH","$30,065",463,7
"Hillsborough County, NH","$40,404",96,2
"Merrimack County, NH","$35,801",179,3
"Rockingham County, NH","$41,881",80,1
"Strafford County, NH","$32,812",264,4
"Sullivan County, NH","$29,053",549,8
"Atlantic County, NJ","$33,716",234,16
"Bergen County, NJ","$49,249",20,4
"Burlington County, NJ","$42,373",76,8
"Camden County, NJ","$36,190",171,14
"Cape May County, NJ","$30,435",427,20
"Cumberland County, NJ","$29,985",467,21
"Essex County, NJ","$34,518",215,15
"Gloucester County, NJ","$39,387",109,12
"Hudson County, NJ","$30,917",389,19
"Hunterdon County, NJ","$54,628",5,3
"Mercer County, NJ","$41,227",87,10
"Middlesex County, NJ","$45,623",40,7
"Monmouth County, NJ","$45,912",37,6
"Morris County, NJ","$56,273",2,1
"Ocean County, NJ","$33,110",255,18
"Passaic County, NJ","$37,596",132,13
"Salem County, NJ","$33,155",252,17
"Somerset County, NJ","$55,519",3,2
"Sussex County, NJ","$48,823",23,5
"Union County, NJ","$41,791",81,9
"Warren County, NJ","$39,929",104,11
"Bernalillo County, NM","$27,382",730,4
"Catron County, NM","$18,460",2601,22
"Chaves County, NM","$21,764",1828,12
"Cibola County, NM","$16,848",2862,28
"Colfax County, NM","$20,800",2094,15
"Curry County, NM","$21,303",1963,14
"DeBaca County, NM","$15,686",2966,29
"Dona Ana County, NM","$21,859",1800,11
"Eddy County, NM","$23,418",1418,7
"Grant County, NM","$21,350",1955,13
"Guadalupe County, NM","$13,350",3094,32
"Harding County, NM","$19,020",2504,19
"Hidalgo County, NM","$23,504",1400,6
"Lea County, NM","$23,352",1436,8
"Lincoln County, NM","$19,489",2388,17
"Los Alamos County, NM","$54,801",4,1
"Luna County, NM","$15,684",2967,30
"McKinley County, NM","$17,468",2774,26
"Mora County, NM","$12,993",3106,33
"Otero County, NM","$22,624",1603,9
"Quay County, NM","$18,711",2555,20
"Rio Arriba County, NM","$18,373",2617,23
"Roosevelt County, NM","$18,699",2558,21
"Sandoval County, NM","$28,950",557,3
"San Juan County, NM","$22,300",1685,10
"San Miguel County, NM","$17,885",2705,25
"Santa Fe County, NM","$29,403",518,2
"Sierra County, NM","$15,612",2976,31
"Socorro County, NM","$19,165",2470,18
"Taos County, NM","$16,966",2846,27
"Torrance County, NM","$19,619",2369,16
"Union County, NM","$18,227",2648,24
"Valencia County, NM","$24,312",1249,5
"Albany County, NY","$33,358",245,13
"Allegany County, NY","$24,164",1276,53
"Bronx County, NY","$21,944",1782,61
"Broome County, NY","$28,743",571,27
"Cattaraugus County, NY","$23,421",1417,58
"Cayuga County, NY","$27,568",698,35
"Chautauqua County, NY","$24,183",1274,52
"Chemung County, NY","$26,135",891,41
"Chenango County, NY","$26,032",911,43
"Clinton County, NY","$26,903",790,38
"Columbia County, NY","$29,785",486,24
"Cortland County, NY","$26,791",808,39
"Delaware County, NY","$24,132",1280,54
"Dutchess County, NY","$42,250",77,7
"Erie County, NY","$28,005",647,32
"Essex County, NY","$25,002",1117,50
"Franklin County, NY","$21,791",1818,62
"Fulton County, NY","$23,862",1326,56
"Genesee County, NY","$30,955",385,22
"Greene County, NY","$27,469",714,37
"Hamilton County, NY","$23,195",1467,59
"Herkimer County, NY","$23,075",1491,60
"Jefferson County, NY","$25,929",928,44
"Kings County, NY","$25,684",979,46
"Lewis County, NY","$25,599",995,47
"Livingston County, NY","$30,981",376,21
"Madison County, NY","$29,547",502,25
"Monroe County, NY","$35,337",197,10
"Montgomery County, NY","$24,068",1289,55
"Nassau County, NY","$54,283",7,1
"New York County, NY","$32,262",289,16
"Niagara County, NY","$28,408",609,30
"Oneida County, NY","$26,710",817,40
"Onondaga County, NY","$31,783",313,18
"Ontario County, NY","$33,133",254,14
"Orange County, NY","$39,198",110,8
"Orleans County, NY","$28,359",619,31
"Oswego County, NY","$29,083",546,26
"Otsego County, NY","$25,099",1101,49
"Putnam County, NY","$53,634",9,2
"Queens County, NY","$34,186",222,11
"Rensselaer County, NY","$31,958",300,17
"Richmond County, NY","$43,861",54,6
"Rockland County, NY","$52,731",10,3
"St. Lawrence County, NY","$23,799",1339,57
"Saratoga County, NY","$36,635",161,9
"Schenectady County, NY","$31,569",330,19
"Schoharie County, NY","$26,077",902,42
"Schuyler County, NY","$25,712",974,45
"Seneca County, NY","$28,604",586,29
"Steuben County, NY","$25,312",1055,48
"Suffolk County, NY","$49,128",21,4
"Sullivan County, NY","$27,582",695,34
"Tioga County, NY","$31,497",335,20
"Tompkins County, NY","$27,742",675,33
"Ulster County, NY","$34,033",226,12
"Warren County, NY","$30,434",428,23
"Washington County, NY","$28,660",577,28
"Wayne County, NY","$32,469",275,15
"Westchester County, NY","$48,405",25,5
"Wyoming County, NY","$27,515",706,36
"Yates County, NY","$24,874",1136,51
"Alamance County, NC","$27,231",750,21
"Alexander County, NC","$26,539",840,26
"Alleghany County, NC","$18,476",2596,91
"Anson County, NC","$21,836",1805,64
"Ashe County, NC","$18,951",2522,88
"Avery County, NC","$20,403",2191,75
"Beaufort County, NC","$21,738",1834,67
"Bertie County, NC","$17,795",2721,95
"Bladen County, NC","$19,015",2505,86
"Brunswick County, NC","$23,480",1405,48
"Buncombe County, NC","$25,847",945,32
"Burke County, NC","$25,879",938,31
"Cabarrus County, NC","$30,133",457,7
"Caldwell County, NC","$25,691",978,35
"Camden County, NC","$26,699",818,25
"Carteret County, NC","$25,811",952,34
"Caswell County, NC","$22,736",1572,55
"Catawba County, NC","$29,228",534,11
"Chatham County, NC","$28,539",594,14
"Cherokee County, NC","$19,625",2367,83
"Chowan County, NC","$20,397",2193,76
"Clay County, NC","$18,532",2587,90
"Cleveland County, NC","$26,476",850,28
"Columbus County, NC","$18,468",2599,92
"Craven County, NC","$25,619",990,37
"Cumberland County, NC","$25,462",1023,38
"Currituck County, NC","$27,905",660,19
"Dare County, NC","$29,322",526,10
"Davidson County, NC","$27,913",659,18
"Davie County, NC","$29,659",492,9
"Duplin County, NC","$19,695",2356,82
"Durham County, NC","$30,526",414,4
"Edgecombe County, NC","$21,390",1945,70
"Forsyth County, NC","$30,449",425,5
"Franklin County, NC","$25,049",1107,44
"Gaston County, NC","$28,126",641,15
"Gates County, NC","$23,408",1421,50
"Graham County, NC","$16,754",2872,98
"Granville County, NC","$26,488",848,27
"Greene County, NC","$22,703",1577,56
"Guilford County, NC","$30,148",452,6
"Halifax County, NC","$18,932",2524,89
"Harnett County, NC","$21,743",1831,66
"Haywood County, NC","$22,462",1634,60
"Henderson County, NC","$26,967",781,23
"Hertford County, NC","$18,180",2658,93
"Hoke County, NC","$22,770",1566,54
"Hyde County, NC","$17,665",2742,96
"Iredell County, NC","$28,627",581,13
"Jackson County, NC","$21,520",1898,69
"Johnston County, NC","$25,169",1082,42
"Jones County, NC","$19,392",2420,85
"Lee County, NC","$26,419",856,29
"Lenoir County, NC","$21,207",1989,71
"Lincoln County, NC","$28,662",576,12
"McDowell County, NC","$22,562",1618,58
"Macon County, NC","$20,450",2180,74
"Madison County, NC","$18,956",2521,87
"Martin County, NC","$19,995",2295,79
"Mecklenburg County, NC","$33,830",232,2
"Mitchell County, NC","$20,554",2158,73
"Montgomery County, NC","$22,682",1582,57
"Moore County, NC","$28,053",645,16
"Nash County, NC","$25,834",947,33
"New Hanover County, NC","$27,320",737,20
"Northampton County, NC","$18,029",2683,94
"Onslow County, NC","$23,386",1430,51
"Orange County, NC","$29,968",472,8
"Pamlico County, NC","$21,060",2027,72
"Pasquotank County, NC","$21,816",1808,65
"Pender County, NC","$23,270",1455,53
"Perquimans County, NC","$20,022",2289,78
"Person County, NC","$25,625",989,36
"Pitt County, NC","$23,324",1442,52
"Polk County, NC","$26,801",805,24
"Randolph County, NC","$27,130",762,22
"Richmond County, NC","$21,953",1780,62
"Robeson County, NC","$19,716",2349,80
"Rockingham County, NC","$25,402",1035,39
"Rowan County, NC","$26,354",864,30
"Rutherford County, NC","$23,828",1335,46
"Sampson County, NC","$19,709",2352,81
"Scotland County, NC","$22,561",1619,59
"Stanly County, NC","$25,374",1041,40
"Stokes County, NC","$27,945",655,17
"Surry County, NC","$23,444",1411,49
"Swain County, NC","$16,068",2937,100
"Transylvania County, NC","$25,179",1078,41
"Tyrrell County, NC","$16,363",2907,99
"Union County, NC","$30,957",384,3
"Vance County, NC","$21,555",1884,68
"Wake County, NC","$36,222",169,1
"Warren County, NC","$16,937",2851,97
"Washington County, NC","$21,840",1804,63
"Watauga County, NC","$20,252",2232,77
"Wayne County, NC","$23,560",1391,47
"Wilkes County, NC","$22,261",1696,61
"Wilson County, NC","$24,021",1298,45
"Yadkin County, NC","$25,062",1106,43
"Yancey County, NC","$19,401",2415,84
"Adams County, ND","$20,722",2119,28
"Barnes County, ND","$20,419",2184,29
"Benson County, ND","$16,917",2854,50
"Billings County, ND","$22,639",1596,16
"Bottineau County, ND","$22,294",1689,18
"Bowman County, ND","$21,478",1915,25
"Burke County, ND","$19,160",2471,41
"Burleigh County, ND","$28,450",606,2
"Cass County, ND","$26,806",803,3
"Cavalier County, ND","$21,250",1978,26
"Dickey County, ND","$20,248",2234,31
"Divide County, ND","$21,507",1905,24
"Dunn County, ND","$19,824",2331,33
"Eddy County, ND","$19,310",2438,40
"Emmons County, ND","$16,892",2857,51
"Foster County, ND","$20,760",2105,27
"Golden Valley County, ND","$20,281",2222,30
"Grand Forks County, ND","$25,162",1086,4
"Grant County, ND","$17,368",2782,48
"Griggs County, ND","$19,417",2408,37
"Hettinger County, ND","$19,601",2372,35
"Kidder County, ND","$17,378",2779,47
"LaMoure County, ND","$19,710",2351,34
"Logan County, ND","$19,490",2386,36
"McHenry County, ND","$18,275",2638,45
"McIntosh County, ND","$17,798",2719,46
"McKenzie County, ND","$24,662",1170,5
"McLean County, ND","$21,853",1801,22
"Mercer County, ND","$31,969",299,1
"Morton County, ND","$23,685",1365,8
"Mountrail County, ND","$19,399",2416,38
"Nelson County, ND","$19,360",2430,39
"Oliver County, ND","$23,000",1511,13
"Pembina County, ND","$23,256",1459,10
"Pierce County, ND","$20,216",2241,32
"Ramsey County, ND","$21,780",1823,23
"Ransom County, ND","$23,017",1505,12
"Renville County, ND","$22,659",1591,15
"Richland County, ND","$24,248",1264,6
"Rolette County, ND","$15,163",3008,52
"Sargent County, ND","$23,838",1332,7
"Sheridan County, ND","$17,145",2823,49
"Sioux County, ND","$14,838",3028,53
"Slope County, ND","$18,355",2620,44
"Stark County, ND","$22,048",1765,20
"Steele County, ND","$23,307",1448,9
"Stutsman County, ND","$22,415",1652,17
"Towner County, ND","$18,608",2574,42
"Traill County, ND","$22,050",1764,19
"Walsh County, ND","$21,973",1774,21
"Ward County, ND","$22,996",1512,14
"Wells County, ND","$18,568",2583,43
"Williams County, ND","$23,249",1461,11
"Adams County, OH","$16,318",2913,88
"Allen County, OH","$27,166",759,49
"Ashland County, OH","$26,668",821,53
"Ashtabula County, OH","$24,126",1281,64
"Athens County, OH","$19,169",2469,83
"Auglaize County, OH","$30,090",462,26
"Belmont County, OH","$20,987",2041,77
"Brown County, OH","$25,286",1061,57
"Butler County, OH","$32,440",281,10
"Carroll County, OH","$25,787",956,55
"Champaign County, OH","$31,198",361,17
"Clark County, OH","$27,743",674,42
"Clermont County, OH","$32,465",276,9
"Clinton County, OH","$27,157",760,50
"Columbiana County, OH","$23,368",1434,68
"Coshocton County, OH","$23,617",1375,67
"Crawford County, OH","$24,981",1120,58
"Cuyahoga County, OH","$28,595",588,35
"Darke County, OH","$27,640",687,43
"Defiance County, OH","$31,505",334,13
"Delaware County, OH","$37,896",130,3
"Erie County, OH","$30,470",422,22
"Fairfield County, OH","$31,284",351,16
"Fayette County, OH","$22,704",1576,70
"Franklin County, OH","$30,375",430,23
"Fulton County, OH","$31,890",308,12
"Gallia County, OH","$20,972",2045,78
"Geauga County, OH","$41,113",89,1
"Greene County, OH","$35,116",202,6
"Guernsey County, OH","$21,143",2008,76
"Hamilton County, OH","$29,498",507,30
"Hancock County, OH","$31,897",306,11
"Hardin County, OH","$24,589",1190,61
"Harrison County, OH","$19,943",2308,80
"Henry County, OH","$31,032",371,20
"Highland County, OH","$21,505",1906,74
"Hocking County, OH","$22,727",1574,69
"Holmes County, OH","$25,448",1024,56
"Huron County, OH","$27,401",728,46
"Jackson County, OH","$18,298",2633,85
"Jefferson County, OH","$22,142",1733,71
"Knox County, OH","$24,701",1160,60
"Lake County, OH","$35,605",189,5
"Lawrence County, OH","$19,454",2397,82
"Licking County, OH","$29,606",497,29
"Logan County, OH","$26,857",798,52
"Lorain County, OH","$31,098",367,19
"Lucas County, OH","$28,245",631,39
"Madison County, OH","$29,935",473,27
"Mahoning County, OH","$24,062",1290,65
"Marion County, OH","$26,330",869,54
"Medina County, OH","$38,083",128,2
"Meigs County, OH","$17,707",2735,86
"Mercer County, OH","$29,618",496,28
"Miami County, OH","$31,425",338,14
"Monroe County, OH","$20,413",2187,79
